movie_id,title,release_date,budget,revenue,genres,production_companies,production_countries,languages,popularity,runtime,vote_average,vote_count,poster_url
69668,Dream House,2011-09-29,50000000.0,39984400.0,"Mystery, Drama, Thriller","Cliffjack Motion Pictures, Morgan Creek","Canada, United States of America",English,2.9088,84,6.194,1386,https://image.tmdb.org/t/p/w500/uQFbnBEYguc6EWYKG0Hgq4LVdc2.jpg
69722,Songwriter,1984-10-14,8600000.0,865915.0,"Drama, Music",TriStar Pictures,United States of America,"Deutsch, English",1.9882,94,5.3,15,https://image.tmdb.org/t/p/w500/6Jbd381ByCj92kj5ZnC3CZ0CFPW.jpg
69785,Shaitan,2011-06-01,1700000.0,6100000.0,"Action, Crime, Drama, Thriller","Anurag Kashyap Films, Bohra Bros Productions, Getaway Films Private Limited, Viacom18 Studios",No Country,हिन्दी,3.4514,126,6.202,47,https://image.tmdb.org/t/p/w500/4X9wr1tnwPY0MPlf3MHtJBggdlA.jpg
69798,The Inbetweeners Movie,2011-08-19,4500000.0,88823111.0,Comedy,"Film4 Productions, IM Global, Bwark Productions, Young Films, Palma Pictures",United Kingdom,English,2.9188,97,6.218,939,https://image.tmdb.org/t/p/w500/nePYsVp0qU8EbSXeUdr3xEkHlzN.jpg
69928,The Man Who Loved Women,1983-12-18,19000000.0,11000000.0,"Comedy, Drama, Romance","Columbia Pictures, Delphi Films",United States of America,No Language,0.8611,110,4.8,43,https://image.tmdb.org/t/p/w500/uO8atMbKAAbagLtAKhgjnsJqA0O.jpg
69976,Glukhar V Kino,2010-05-06,2500000.0,1477030.0,Uncategorized,DixiMedia,Russia,Pусский,1.228,0,4.045,11,https://image.tmdb.org/t/p/w500/yEo31MKa4XK7aC8d0P7TG3GiLNj.jpg
70026,Falling from Grace,1992-02-21,231826.0,3000000.0,"Drama, Romance",Columbia Pictures,No Country,No Language,0.5673,100,4.7,11,https://image.tmdb.org/t/p/w500/vO1vfDIIWbCB9IPVN1yBi4Axpry.jpg
70074,Bullet to the Head,2012-11-14,55000000.0,9489829.0,"Action, Crime, Thriller","Dark Castle Entertainment, After Dark Films, IM Global, Automatik Entertainment, Silver Reel, EMJAG Productions, Millar Gough Ink, Headshot Films, Reliance Entertainment","Switzerland, United States of America",English,2.1454,92,5.6,1317,https://image.tmdb.org/t/p/w500/arJfxShfuZPhqfBZZU6DkPZfnjn.jpg
70160,The Hunger Games,2012-03-12,75000000.0,694000000.0,"Science Fiction, Adventure, Action, Thriller","Lionsgate, Color Force",United States of America,English,10.3223,142,7.218,22601,https://image.tmdb.org/t/p/w500/yXCbOiVDCxO71zI7cuwBRXdftq8.jpg
70368,The Cheat,1915-12-13,17311.0,137365.0,Drama,"Jesse L. Lasky Feature Play Company, Paramount Pictures",United States of America,No Language,1.3347,59,6.0,67,https://image.tmdb.org/t/p/w500/1cnktg7gG1HutqKQ47jgcAWsP9R.jpg
70423,Crisscross,1992-05-08,14000000.0,3052738.0,"Crime, Drama","Hawn / Sylbert Movie Company, MGM-Pathé Communications",United States of America,English,0.7684,96,6.2,43,https://image.tmdb.org/t/p/w500/45XEweogsSzd4HqiEAIdd3Sj9gi.jpg
70435,Haywire,2011-11-01,23000000.0,33372606.0,"Action, Thriller, Drama","Relativity Media, Fís Éireann/Screen Ireland","Ireland, United States of America","English, Español",3.5224,93,5.706,1412,https://image.tmdb.org/t/p/w500/c9fJ0dYC30NnE9k2p61c0dqlZqW.jpg
70436,The Raven,2012-03-09,26000000.0,29657751.0,"Crime, Thriller, Mystery","Relativity Media, Intrepid Pictures, FilmNation Entertainment, Galavis Film, Pioneer Pictures, Endgame Entertainment","Hungary, Serbia, Spain, United States of America",English,4.4719,111,6.295,1377,https://image.tmdb.org/t/p/w500/boE0JFhZRpWLLrKOQE6bCBZGerP.jpg
70527,A Little Night Music,2002-08-22,200000.0,286000.0,Comedy,Zillion Film,Serbia,Srpski,0.5755,95,7.2,13,https://image.tmdb.org/t/p/w500/RzRD1qqkmBWmojLkCmqq0iVLG0.jpg
70578,Trespass,2011-10-13,36000000.0,9612469.0,Thriller,"Nu Image, Millennium Media, Saturn Films, Chartoff-Winkler Productions",United States of America,English,2.2568,91,5.506,1163,https://image.tmdb.org/t/p/w500/yP60huMcPTWOJfplRLi4FQAEQxX.jpg
70586,Setup,2011-10-17,20000000.0,2128186.0,"Action, Crime, Drama, Thriller","Grindstone Entertainment Group, Cheetah Vision, Paradox Entertainment, Gunny Entertainment, Hedge Fund Film Partners, Action Jackson Films",United States of America,English,1.9048,85,4.859,425,https://image.tmdb.org/t/p/w500/h74bol6GYG6eyXIAZVGmQBraI8c.jpg
70590,Singham,2011-07-22,4800000.0,30000000.0,"Drama, Action, Crime",Reliance Entertainment,India,"English, हिन्दी",1.7316,143,6.494,162,https://image.tmdb.org/t/p/w500/pggLRaurdWwjqX2vkhKIVQSBjXV.jpg
70695,Dirty Girl,2010-09-12,4000000.0,143485.0,"Drama, Comedy","Ideal Partners, The Weinstein Company, Hart-Lunsford Pictures, Cherry Sky Films, The Salt Company International, Paris Film, Noori Pictures",United States of America,English,0.7099,90,6.015,199,https://image.tmdb.org/t/p/w500/bQ6tNsVfa9DSGzmuvDdlOBZUexY.jpg
70709,Ruby,1992-03-27,9000000.0,919286.0,"Drama, Action, Thriller, Crime","Polygram Entertainment, Propaganda Films","United States of America, United Kingdom, Japan",English,2.0509,110,5.7,26,https://image.tmdb.org/t/p/w500/wEPTCmzKLnP9GArjWvYfI6TJTv6.jpg
70805,Sunday,1997-05-01,450.0,288.0,"Drama, Romance","Sunday Productions, Goatworks Films, Ocelot Films Inc.",United States of America,English,1.7661,91,5.2,10,https://image.tmdb.org/t/p/w500/B3f0ZquyRdOrFyDHiF14L1SxZS.jpg
70829,The Last Godfather,2010-12-29,13400000.0,16700000.0,"Comedy, Crime, Romance","Younggu-Art Movies, CJ Entertainment",No Country,한국어/조선말,2.3405,100,4.2,18,https://image.tmdb.org/t/p/w500/zLcKGxKn8qgrGaUZAWZY3Nvi5fr.jpg
70868,I Don't Know How She Does It,2011-09-16,24000000.0,31410151.0,"Romance, Comedy",The Weinstein Company,United States of America,English,0.826,89,5.2,402,https://image.tmdb.org/t/p/w500/4xNXSOd7y5WcfaDsDJHRTwTLakw.jpg
70881,Anna Karenina,1935-08-30,1152000.0,1439000.0,"History, Drama, Romance",Metro-Goldwyn-Mayer,United States of America,English,3.7938,95,6.6,89,https://image.tmdb.org/t/p/w500/oRdM9wA9LnFl1vsnAvHIoQtOKbg.jpg
70981,Prometheus,2012-05-30,130000000.0,403354469.0,"Science Fiction, Adventure, Mystery","Dune Entertainment, 20th Century Fox, Brandywine Productions, Scott Free Productions","United Kingdom, United States of America",English,12.6338,124,6.58,12725,https://image.tmdb.org/t/p/w500/m7nZCtHJyDLncBUarfM5h5mrppx.jpg
71322,Platon,2008-11-20,2500000.0,5129300.0,"Drama, Comedy",Paradise Production Center,Russia,Pусский,0.4245,90,4.7,17,https://image.tmdb.org/t/p/w500/sADeRHbAc7ioUvik7URAfZKIfJy.jpg
71357,Lovesick,1983-02-18,10000000.0,10100000.0,"Romance, Comedy, Fantasy",The Ladd Company,United States of America,English,2.3812,96,5.5,12,https://image.tmdb.org/t/p/w500/73lfTXbEaQCxCCRzz7NHRg7bhAe.jpg
71469,The Darkest Hour,2011-12-22,30000000.0,64626786.0,"Horror, Action, Thriller, Science Fiction","Regency Enterprises, Bazelevs, The Jacobson Company, New Regency Pictures, Summit Entertainment","United States of America, Russia",English,5.5551,89,5.3,1512,https://image.tmdb.org/t/p/w500/5Ao4qAFbjP7fcFOOdMNvQEnl0Yr.jpg
71482,Totally True Love,2011-02-25,1761562.0,2221278.0,"Drama, Family, Romance","FilmFondet Fuzz, Cinenord",Norway,Norsk,0.7328,83,6.478,46,https://image.tmdb.org/t/p/w500/i51ctXU6cPh9smvDeioxRJQirUM.jpg
71552,American Reunion,2012-04-04,50000000.0,234989584.0,Comedy,Universal Pictures,United States of America,English,6.6154,113,6.3,4523,https://image.tmdb.org/t/p/w500/de5QBIdVR4dnkBZ4a0zjkS4lTg.jpg
71668,Piranha 3dd,2012-05-11,5000000.0,8493728.0,"Horror, Thriller, Comedy","Dimension Films, Mark Canton Productions, Intellectual Properties Worldwide",United States of America,English,2.4329,83,4.318,1098,https://image.tmdb.org/t/p/w500/eOLA3IrZATSz5FQ6fmG0Q6sSVyq.jpg
71676,Ghost Rider: Spirit of Vengeance,2011-12-10,57000000.0,132563930.0,"Action, Fantasy, Thriller","Columbia Pictures, Crystal Sky Pictures, Michael De Luca Productions, Hyde Park Entertainment, Arad Productions, Image Nation Abu Dhabi, Marvel Entertainment","United Arab Emirates, United States of America",English,8.8509,96,5.006,3908,https://image.tmdb.org/t/p/w500/fUJOWsjjE8u1r4YOLYe1RLYy7bm.jpg
71679,Resident Evil: Retribution,2012-09-12,65000000.0,240159255.0,"Action, Horror, Science Fiction","Davis Films/Impact Pictures, Constantin Film, Screen Gems","Canada, France, Germany, United States of America",English,0.6377,95,5.842,4134,https://image.tmdb.org/t/p/w500/ohdUDWVlcbuWphaLu6wS91xdJ73.jpg
71688,The Iron Lady,2011-12-26,13000000.0,115890792.0,"History, Drama","UK Film Council, DJ Films, Pathé, Yuk Films, Film4 Productions, Goldcrest","France, United Kingdom",English,2.227,105,6.361,1784,https://image.tmdb.org/t/p/w500/fx7wpKXOht7WOkeOslvErbrf69Q.jpg
71805,Shipwrecked,1990-10-03,8500000.0,15024232.0,"Adventure, Family","Walt Disney Pictures, Filmkameratene, SF Studios","United States of America, Norway, Sweden","English, Norsk",0.6375,92,6.6,68,https://image.tmdb.org/t/p/w500/b1taxayvlKB6Qiera4O6gM8SocT.jpg
71859,We Need to Talk About Kevin,2011-09-28,7000000.0,10800000.0,"Drama, Thriller","BBC Film, Independent, UK Film Council, Footprint Investment, Piccadilly Pictures, Rockinghorse Films, Lipsync Productions, Artina Films","United Kingdom, United States of America",English,3.6966,113,7.544,2928,https://image.tmdb.org/t/p/w500/auAmiRmbBQ5QIYGpWgcGBoBQY3b.jpg
71864,The Odd Life of Timothy Green,2012-08-15,25000000.0,56012642.0,"Fantasy, Drama, Comedy, Family",Walt Disney Pictures,United States of America,"English, Español",2.6626,105,6.998,1214,https://image.tmdb.org/t/p/w500/avf0QddIevLw8kZKfZ4X1cLAitI.jpg
71880,Jack and Jill,2011-11-11,79000000.0,149700000.0,"Comedy, Family","Broken Road Productions, Columbia Pictures, Happy Madison Productions",United States of America,English,3.5699,91,4.383,2151,https://image.tmdb.org/t/p/w500/kFeAxmZvu0TE4iuLRHQD6Cej8Wf.jpg
71881,Five Corners,1987-09-11,5500000.0,969205.0,"Drama, Crime, Thriller","Handmade Films, Cineplex-Odeon Films","United Kingdom, United States of America",English,2.3752,94,5.8,58,https://image.tmdb.org/t/p/w500/sjCavnds8Yfk57fG5GGtBhnNjrt.jpg
71943,House of Dark Shadows,1970-09-09,750000.0,3672000.0,"Drama, Horror, Thriller",Metro-Goldwyn-Mayer,United States of America,English,1.9974,97,6.6,80,https://image.tmdb.org/t/p/w500/uI2bfcqbuF4gowoqYx9422PzoS4.jpg
71945,Night of Dark Shadows,1971-08-04,900000.0,1400000.0,"Drama, Horror, Mystery, Thriller","Dan Curtis Productions, Metro-Goldwyn-Mayer",United States of America,English,4.3125,95,6.5,53,https://image.tmdb.org/t/p/w500/5Xu5emaAXByZd7s2EVwzCvXAuf7.jpg
71996,Stunts,1977-06-01,600000.0,2000000.0,"Action, Drama, Thriller, Mystery","Davis-Panzer Productions, Mark Fleischman Productions, New Line Cinema, Spiegel-Bergman Productions Inc.",United States of America,English,0.6938,89,5.2,12,https://image.tmdb.org/t/p/w500/egxNZZhoEpqpA3a3TbTCA1tujbv.jpg
72031,The Glass Shield,1994-09-16,5000000.0,3291163.0,"Drama, Action, Thriller, Crime","CiBy 2000, Byrnes Schroeder Walker Productions","United States of America, France",English,1.8911,109,4.93,43,https://image.tmdb.org/t/p/w500/cgvBosSBpjF8ynBi7A1KmMwYoxl.jpg
72051,Garv: Pride and Honour,2004-07-09,1300000.0,2900000.0,"Action, Crime, Drama",Cinevista,India,हिन्दी,1.0285,162,5.593,27,https://image.tmdb.org/t/p/w500/9lqPTKndjMWfPmBRyH8rWw7bH5I.jpg
72057,Sorelle Mai,2011-03-16,200000.0,442481.0,Drama,"Kavac Film, RAI Cinema, Provincia di Piacenza, Comune di Bobbio, Fondazione Fare Cinema",Italy,Italiano,0.4023,105,6.0,13,https://image.tmdb.org/t/p/w500/6cpmZoAJyvDnbcTImeLS9NFpaa0.jpg
72096,Bloodhounds of Broadway,1989-11-03,4000000.0,43671.0,"Drama, Comedy, Romance","American Playhouse, Columbia Pictures",United States of America,English,2.4321,93,5.6,24,https://image.tmdb.org/t/p/w500/z77iVAuCKKPehv4RXiEOr9kMP69.jpg
72105,Ted,2012-06-29,50000000.0,549368315.0,"Comedy, Fantasy","Universal Pictures, MRC, Fuzzy Door Productions, Bluegrass Films, Smart Entertainment",United States of America,English,10.775,107,6.445,12729,https://image.tmdb.org/t/p/w500/tZPTcdGTpxq4yJx1YxqBl0gthNz.jpg
72113,Carnage,2011-09-16,25000000.0,30722632.0,"Comedy, Drama","SBS Productions, Constantin Film, Versátil Cinema, Zanagar Films, France 2 Cinéma, SPI Film Studios, CVT Productions","Spain, France, Germany, Poland",English,2.432,80,7.176,3007,https://image.tmdb.org/t/p/w500/3Imx53XV3T02ADlMxYazYXVNysZ.jpg
72152,Aarakshan,2011-08-12,6100000.0,7900000.0,"Drama, Thriller","Base Industries Group, Prakash Jha Productions",No Country,हिन्दी,2.3529,164,6.15,40,https://image.tmdb.org/t/p/w500/accK9eB8qVpuxY3MdIK1RzFotTt.jpg
72190,World War Z,2013-06-19,200000000.0,531865000.0,"Action, Horror, Science Fiction, Thriller","GK Films, Paramount Pictures, Hemisphere Media Capital, 2DUX², Skydance Media, Plan B Entertainment","United States of America, Malta",English,15.8093,116,6.823,15903,https://image.tmdb.org/t/p/w500/aCnVdvExw6UWSeQfr0tUH3jr4qG.jpg
72197,The Pirates! in an Adventure with Scientists!,2012-03-12,60000000.0,123054041.0,"Animation, Adventure, Family, Comedy","Aardman, Columbia Pictures, Sony Pictures Animation",United Kingdom,English,4.6587,88,6.5,1152,https://image.tmdb.org/t/p/w500/bkLeXPDP6sramrTiF5W7TzUl4t0.jpg
72207,The Five-year Engagement,2012-04-27,30000000.0,54169363.0,"Comedy, Romance","Universal Pictures, Relativity Media, Apatow Productions, Stoller Global Solutions, dentsu",United States of America,English,5.2384,124,5.861,1364,https://image.tmdb.org/t/p/w500/drsY910CSoSkROYypNVwUxI875T.jpg
72213,Courageous,2011-09-30,1000000.0,35690739.0,Drama,"TriStar Pictures, Provident Films, Affirm Films, Sherwood Pictures, Kendrick Brothers",United States of America,English,4.879,129,7.608,380,https://image.tmdb.org/t/p/w500/hVRkbZRCoHtnfi0V9GFZ3uXjCNp.jpg
72277,The Last Wave,1977-12-15,825000.0,2124250.0,"Drama, Mystery, Fantasy, Horror","Australian Film Commission, McElroy & McElroy, Derek Power, South Australian Film Corporation, Last Wave Productions",Australia,"English, Italiano",1.3614,106,6.7,200,https://image.tmdb.org/t/p/w500/7UwdJ0EMXirUuNFaohfK023Nuyr.jpg
72331,Abraham Lincoln: Vampire Hunter,2012-06-20,69000000.0,116500000.0,"Action, Fantasy, Horror","Bazelevs, Tim Burton Productions, Abraham Productions, Location Gourmet, 20th Century Fox, Dune Entertainment",United States of America,English,7.9029,105,5.76,3425,https://image.tmdb.org/t/p/w500/qv8deK0ZmutAuEpejruQKApIy6r.jpg
72334,Chimpanzee,2012-04-20,5000000.0,34823764.0,Documentary,Disneynature,"Tanzania, United States of America",English,0.5586,78,7.031,130,https://image.tmdb.org/t/p/w500/zmqWHkCXHM9n28zqL2LrPmJ5a7W.jpg
72340,Partners,1982-04-30,6000000.0,6100000.0,"Comedy, Crime","Aaron Russo Productions, Paramount Pictures",United States of America,English,1.4086,93,5.5,27,https://image.tmdb.org/t/p/w500/gHVThPfNan8kBdQdw6aSC9cbZu2.jpg
72358,A Thousand Words,2012-03-07,40000000.0,22044277.0,"Drama, Comedy, Fantasy","Paramount Pictures, Saturn Films, Varsity Pictures, DreamWorks Pictures",United States of America,English,3.0356,91,6.095,1351,https://image.tmdb.org/t/p/w500/hSxVSMHrW3epffELvi2CC5XdFXb.jpg
72359,Peeples,2013-05-09,15000000.0,9300000.0,Comedy,"34th Street Films, Homegrown Pictures",United States of America,English,0.5873,95,5.6,73,https://image.tmdb.org/t/p/w500/6ZBSsBfxKK5GdTzz1BOKGl4BnzJ.jpg
72387,Safe,2012-04-16,30000000.0,40300000.0,"Action, Crime, Thriller","IM Global, Automatik Entertainment, Lawrence Bender Productions, Trigger Street Productions, Reliance Entertainment, Lionsgate",United States of America,"English, 普通话, Pусский",8.6052,94,6.496,2550,https://image.tmdb.org/t/p/w500/kOCpkoMUVae9UIf85gO71SyjLbW.jpg
72431,Red Tails,2012-01-19,58000000.0,50365377.0,"Drama, Action, Adventure, History, War",Lucasfilm Ltd.,United States of America,"English, Français, Deutsch",2.8783,125,6.567,655,https://image.tmdb.org/t/p/w500/jiORLnBsGcVcqIibkGBE213zAyh.jpg
72440,Once Upon a Warrior,2011-01-14,3800000.0,5400000.0,"Adventure, Fantasy, Action, Family","Disney World Cinema, A Bellyful of Dreams Entertainment",India,తెలుగు,1.1759,133,6.1,29,https://image.tmdb.org/t/p/w500/ssgArgj7qbtZDd8r5P5b7ruVYU4.jpg
72478,Suicide Room,2011-03-04,1400000.0,4878284.0,"Drama, Thriller","MediaBrigade, Studio Filmowe Kadr, Odra-Film",Poland,Polski,2.9488,116,7.32,463,https://image.tmdb.org/t/p/w500/6BUyvSeRG4FAkv0jo5FhJ87gHMw.jpg
72479,Lightning Strikes Twice,1951-04-12,1108000.0,1144000.0,"Thriller, Mystery, Crime, Drama",Warner Bros. Pictures,United States of America,English,1.5579,91,5.737,19,https://image.tmdb.org/t/p/w500/cS5T7GRkG2lD2BsImG7SPNNXv8L.jpg
72545,Journey 2: the Mysterious Island,2012-01-19,79000000.0,355692760.0,"Adventure, Action, Science Fiction","Walden Media, New Line Cinema, Contrafilm, Warner Bros. Pictures",United States of America,English,12.9408,94,6.147,4368,https://image.tmdb.org/t/p/w500/8WbZOiplh0xuVNVYhYPxsLa7BM5.jpg
72559,G.i. Joe: Retaliation,2013-03-27,130000000.0,371900000.0,"Action, Science Fiction, Adventure, Thriller","Paramount Pictures, Hasbro, di Bonaventura Pictures, Saints LA, Metro-Goldwyn-Mayer, Skydance Media",United States of America,English,9.672,110,5.642,5602,https://image.tmdb.org/t/p/w500/nZKk8XA0VrvRSdMQvBAF5Nzniwo.jpg
72570,The Vow,2012-02-05,30000000.0,196114570.0,"Drama, Romance","Spyglass Entertainment, Screen Gems, Birnbaum/Barber Productions",United States of America,English,3.7725,104,7.2,4132,https://image.tmdb.org/t/p/w500/y5GUXzTvt7kSQbdQrSvbYNoa8HB.jpg
72571,Paranormal Activity 3,2011-10-19,5000000.0,207039844.0,"Horror, Mystery","Paramount Pictures, Blumhouse Productions, Solana Films, Room 101",United States of America,English,4.0116,83,5.893,2271,https://image.tmdb.org/t/p/w500/9nYranPiWdNmbD5PRPPSL7VUFTS.jpg
72663,Nirvana,2008-06-24,2000000.0,273137.0,"Drama, Romance",CTB Film Company,Russia,Pусский,1.8948,93,4.868,19,https://image.tmdb.org/t/p/w500/iQI84omjY5P43tOhUCoCNHxAQ78.jpg
72710,The Host,2013-03-22,44000000.0,63300000.0,"Action, Adventure, Science Fiction","Open Road Films, Nick Wechsler Productions, Silver Reel, Chockstone Pictures",United States of America,English,4.7776,125,6.284,3974,https://image.tmdb.org/t/p/w500/1mfIZw6WgkCX310eoe0Ys14c3Fi.jpg
72766,Newlyweds,2011-12-26,9000.0,5000.0,"Comedy, Romance, Drama",Marlboro Road Gang Productions,No Country,No Language,0.391,85,6.0,16,https://image.tmdb.org/t/p/w500/t09NlDBh0z1HEhPu6Xs5c4hRk64.jpg
72784,The Loft,2014-10-14,14000000.0,10100000.0,Thriller,"Open Road Films, Anonymous Content",United States of America,English,4.6225,108,6.428,1509,https://image.tmdb.org/t/p/w500/msHg4MRKZBcGwIakhMEaYRSdYag.jpg
72852,Hadewijch,2009-11-25,4600000.0,5006.0,Drama,"ARTE France Cinéma, 3B Productions, Pictanovo",France,"Français, العربية",0.5578,101,6.438,64,https://image.tmdb.org/t/p/w500/mACiJ0Gsq4BxEzNWD2xCy7eBeJZ.jpg
72913,Amigo,2011-08-19,1200000.0,183597.0,"Drama, History, War","Anarchist's Convention Films, Pictures",United States of America,English,0.9344,128,4.941,17,https://image.tmdb.org/t/p/w500/4u5hpGZa99zaKKjEUssbDWI6kRp.jpg
72976,Lincoln,2012-11-09,65000000.0,275300000.0,"History, Drama","DreamWorks Pictures, Reliance Entertainment, Participant, Amblin Entertainment, The Kennedy/Marshall Company, Dune Entertainment","India, United States of America",English,4.8644,149,6.855,3893,https://image.tmdb.org/t/p/w500/5KeUqW6DpVtf8G9VMuI2l0XIPCo.jpg
72996,House of Fools,2002-12-06,2500000.0,157613.0,"Drama, Romance, War","Bac Films, Persona, Hachette Première",No Country,Pусский,1.7376,104,5.787,47,https://image.tmdb.org/t/p/w500/p3q9U27s7czWbynaxkCvcYWBfPQ.jpg
73191,The Nutcracker,1993-11-24,19000000.0,2119994.0,"Fantasy, Music, Family","Regency Enterprises, Elektra Entertainment Group",United States of America,English,1.1095,93,5.7,52,https://image.tmdb.org/t/p/w500/mKGGzL6o27cOurOO0gCUopDCxts.jpg
73247,Heartbeeps,1981-12-18,12000000.0,2154696.0,"Comedy, Romance, Family",Universal Pictures,United States of America,English,0.5713,79,4.0,23,https://image.tmdb.org/t/p/w500/zxK1jyN8apEUyYerMLStaHIM2z8.jpg
73265,Campus Man,1987-04-10,4900000.0,989528.0,Comedy,"Paramount Pictures, RKO Pictures",No Country,No Language,2.4172,94,4.083,6,https://image.tmdb.org/t/p/w500/cb5QF2UKeP6z6oEp0c0nIwl36sw.jpg
73499,The Double,2011-10-27,17000000.0,4729855.0,"Action, Drama, Crime","Industry Entertainment Partners, Image Nation Abu Dhabi, Agent Two, Hyde Park Entertainment, Brandt/Haas Productions",United States of America,English,2.752,98,5.798,682,https://image.tmdb.org/t/p/w500/t4W10sjJSDAWRUDn2Kb8DQKxiZv.jpg
